query_id,condition,seed,correct_rank,top5_hit,top10_hit,effective_mse,psnr,max_abs_delta,clipped_fraction,region_mode,caption_source,steps,epsilon
cph_query_-Q7samX2RjJwU9xiKFxpug,geoshield_published_fullframe,1234,2,1,1,15.679998,36.1773,9.9246,0.000016,fullframe,published,100,8.0
london_query_03VxrSUHoB-y1D50kXwi8g,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
london_query_03VxrSUHoB-y1D50kXwi8g,isotropic,1234,1,1,1,15.679997,36.1773,16.6340,0.002029,fullframe,published,100,8.0
london_query_03VxrSUHoB-y1D50kXwi8g,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,9.4642,0.000000,fullframe,published,100,8.0
manila_query_-WlvwRIHM8K9xtN_z0FAGg,clean,1234,10,0,1,0.000000,138.1308,0.0000,0.000016,fullframe,published,100,8.0
manila_query_-WlvwRIHM8K9xtN_z0FAGg,isotropic,1234,19,0,0,15.679998,36.1773,16.6280,0.002083,fullframe,published,100,8.0
manila_query_-WlvwRIHM8K9xtN_z0FAGg,geoshield_published_fullframe,1234,3,1,1,15.679998,36.1773,9.7355,0.000000,fullframe,published,100,8.0
nairobi_query_3Rln3I-knaHBGe7xAH2I_Q,clean,1234,56,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
nairobi_query_3Rln3I-knaHBGe7xAH2I_Q,isotropic,1234,81,0,0,15.679998,36.1773,16.6144,0.000830,fullframe,published,100,8.0
nairobi_query_3Rln3I-knaHBGe7xAH2I_Q,geoshield_published_fullframe,1234,49,0,0,15.679997,36.1773,10.2209,0.000000,fullframe,published,100,8.0
toronto_query_-JY9Ip12RNDaK_geCga4LA,clean,1234,65,0,0,0.000000,138.1308,0.0000,0.000228,fullframe,published,100,8.0
toronto_query_-JY9Ip12RNDaK_geCga4LA,isotropic,1234,50,0,0,15.680001,36.1773,16.6705,0.005827,fullframe,published,100,8.0
toronto_query_-JY9Ip12RNDaK_geCga4LA,geoshield_published_fullframe,1234,26,0,0,15.680000,36.1773,10.0074,0.000098,fullframe,published,100,8.0
zurich_query_0UfO0g5oR-GfH12twjOIuw,clean,1234,71,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
zurich_query_0UfO0g5oR-GfH12twjOIuw,isotropic,1234,52,0,0,15.680000,36.1773,16.6050,0.000011,fullframe,published,100,8.0
zurich_query_0UfO0g5oR-GfH12twjOIuw,geoshield_published_fullframe,1234,17,0,0,15.680000,36.1773,9.4457,0.000000,fullframe,published,100,8.0
amman_query_27ZYHE_-tdmKbq7gUW9ECA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000016,fullframe,published,100,8.0
amman_query_27ZYHE_-tdmKbq7gUW9ECA,isotropic,1234,1,1,1,15.680000,36.1773,16.6160,0.000884,fullframe,published,100,8.0
amman_query_27ZYHE_-tdmKbq7gUW9ECA,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,10.5861,0.000005,fullframe,published,100,8.0
boston_query_-TMAMMmIqQ4AQA3YI-YOHg,clean,1234,40,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
boston_query_-TMAMMmIqQ4AQA3YI-YOHg,isotropic,1234,34,0,0,15.680000,36.1773,16.6199,0.001107,fullframe,published,100,8.0
boston_query_-TMAMMmIqQ4AQA3YI-YOHg,geoshield_published_fullframe,1234,33,0,0,15.680000,36.1773,10.2301,0.000000,fullframe,published,100,8.0
cph_query_-R9cTkYMNbXlglFeWCXtMg,clean,1234,215,0,0,0.000000,138.1308,0.0000,0.005599,fullframe,published,100,8.0
cph_query_-R9cTkYMNbXlglFeWCXtMg,isotropic,1234,426,0,0,15.679997,36.1773,16.6970,0.009836,fullframe,published,100,8.0
cph_query_-R9cTkYMNbXlglFeWCXtMg,geoshield_published_fullframe,1234,293,0,0,15.680000,36.1773,10.5351,0.002593,fullframe,published,100,8.0
london_query_06tRsqVA7nx5PgabbPdu4w,clean,1234,17,0,0,0.000000,138.1308,0.0000,0.002420,fullframe,published,100,8.0
london_query_06tRsqVA7nx5PgabbPdu4w,isotropic,1234,37,0,0,15.680000,36.1773,16.7935,0.018522,fullframe,published,100,8.0
london_query_06tRsqVA7nx5PgabbPdu4w,geoshield_published_fullframe,1234,34,0,0,15.680000,36.1773,10.1248,0.000873,fullframe,published,100,8.0
manila_query_-WuLHZxOTWuUgVSb36RTng,clean,1234,180,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
manila_query_-WuLHZxOTWuUgVSb36RTng,isotropic,1234,195,0,0,15.679997,36.1773,16.6483,0.003299,fullframe,published,100,8.0
manila_query_-WuLHZxOTWuUgVSb36RTng,geoshield_published_fullframe,1234,106,0,0,15.679997,36.1773,9.2764,0.000000,fullframe,published,100,8.0
nairobi_query_3Thql5xEy0LYu4bdux1icw,clean,1234,38,0,0,0.000000,138.1308,0.0000,0.000011,fullframe,published,100,8.0
nairobi_query_3Thql5xEy0LYu4bdux1icw,isotropic,1234,38,0,0,15.680000,36.1773,16.6090,0.000412,fullframe,published,100,8.0
nairobi_query_3Thql5xEy0LYu4bdux1icw,geoshield_published_fullframe,1234,51,0,0,15.679998,36.1773,9.7842,0.000000,fullframe,published,100,8.0
toronto_query_-K6Ci0V3ZYp50_DrMghntA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.004400,fullframe,published,100,8.0
toronto_query_-K6Ci0V3ZYp50_DrMghntA,isotropic,1234,1,1,1,15.679998,36.1773,16.7471,0.014242,fullframe,published,100,8.0
toronto_query_-K6Ci0V3ZYp50_DrMghntA,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,9.5575,0.001335,fullframe,published,100,8.0
zurich_query_0W_6dskxdNPlCJnX9EhmZA,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.000081,fullframe,published,100,8.0
zurich_query_0W_6dskxdNPlCJnX9EhmZA,isotropic,1234,10,0,1,15.679997,36.1773,16.6594,0.004156,fullframe,published,100,8.0
zurich_query_0W_6dskxdNPlCJnX9EhmZA,geoshield_published_fullframe,1234,6,0,1,15.680000,36.1773,9.6060,0.000022,fullframe,published,100,8.0
amman_query_29zY5U3MUbO3wTjTTKF93w,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000005,fullframe,published,100,8.0
amman_query_29zY5U3MUbO3wTjTTKF93w,isotropic,1234,1,1,1,15.680000,36.1773,16.6133,0.000732,fullframe,published,100,8.0
amman_query_29zY5U3MUbO3wTjTTKF93w,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,9.7690,0.000000,fullframe,published,100,8.0
boston_query_-U0JJudMztDrvqfppyEl9A,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.000130,fullframe,published,100,8.0
boston_query_-U0JJudMztDrvqfppyEl9A,isotropic,1234,2,1,1,15.679997,36.1773,16.7154,0.008263,fullframe,published,100,8.0
boston_query_-U0JJudMztDrvqfppyEl9A,geoshield_published_fullframe,1234,7,0,1,15.679997,36.1773,10.0163,0.000071,fullframe,published,100,8.0
cph_query_-To5emQUYvNlwdgB1hEVfQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-To5emQUYvNlwdgB1hEVfQ,isotropic,1234,1,1,1,15.680000,36.1773,16.6049,0.000000,fullframe,published,100,8.0
cph_query_-To5emQUYvNlwdgB1hEVfQ,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.8808,0.000000,fullframe,published,100,8.0
london_query_07Mt7j9hZm17z2pXB3QAXA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.007265,fullframe,published,100,8.0
london_query_07Mt7j9hZm17z2pXB3QAXA,isotropic,1234,23,0,0,15.679996,36.1773,16.8087,0.020285,fullframe,published,100,8.0
london_query_07Mt7j9hZm17z2pXB3QAXA,geoshield_published_fullframe,1234,7,0,1,15.679998,36.1773,9.8126,0.003309,fullframe,published,100,8.0
manila_query_-YADzGuflGFk0TrwgbgGQA,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.005599,fullframe,published,100,8.0
manila_query_-YADzGuflGFk0TrwgbgGQA,isotropic,1234,3,1,1,15.680000,36.1773,16.7058,0.010547,fullframe,published,100,8.0
manila_query_-YADzGuflGFk0TrwgbgGQA,geoshield_published_fullframe,1234,75,0,0,15.679997,36.1773,9.8136,0.001915,fullframe,published,100,8.0
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.023671,fullframe,published,100,8.0
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,isotropic,1234,3,1,1,15.680000,36.1773,16.8663,0.027908,fullframe,published,100,8.0
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,geoshield_published_fullframe,1234,3,1,1,15.680000,36.1773,10.0553,0.011133,fullframe,published,100,8.0
toronto_query_-KU5g574x3Cah05LVtG_Pw,clean,1234,1022,0,0,0.000000,138.1308,0.0000,0.000114,fullframe,published,100,8.0
toronto_query_-KU5g574x3Cah05LVtG_Pw,isotropic,1234,1238,0,0,15.680000,36.1773,16.6311,0.002599,fullframe,published,100,8.0
toronto_query_-KU5g574x3Cah05LVtG_Pw,geoshield_published_fullframe,1234,887,0,0,15.679997,36.1773,9.7640,0.000022,fullframe,published,100,8.0
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.002176,fullframe,published,100,8.0
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,isotropic,1234,1,1,1,15.680000,36.1773,16.7388,0.012646,fullframe,published,100,8.0
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,10.0430,0.001166,fullframe,published,100,8.0
amman_query_2E9XDGy6VTetR1O15tILdw,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_2E9XDGy6VTetR1O15tILdw,isotropic,1234,5,1,1,15.679998,36.1773,16.6051,0.000011,fullframe,published,100,8.0
amman_query_2E9XDGy6VTetR1O15tILdw,geoshield_published_fullframe,1234,85,0,0,15.680000,36.1773,10.2008,0.000000,fullframe,published,100,8.0
boston_query_-U_cmO4sMoYmoNbCPpMXWw,clean,1234,190,0,0,0.000000,138.1308,0.0000,0.021566,fullframe,published,100,8.0
boston_query_-U_cmO4sMoYmoNbCPpMXWw,isotropic,1234,187,0,0,15.679995,36.1773,16.9819,0.039996,fullframe,published,100,8.0
boston_query_-U_cmO4sMoYmoNbCPpMXWw,geoshield_published_fullframe,1234,79,0,0,15.680000,36.1773,9.7270,0.011485,fullframe,published,100,8.0
cph_query_-UByBh5hYhNn4_dsHy73aA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-UByBh5hYhNn4_dsHy73aA,isotropic,1234,1,1,1,15.680001,36.1773,16.6564,0.004335,fullframe,published,100,8.0
cph_query_-UByBh5hYhNn4_dsHy73aA,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.7014,0.000005,fullframe,published,100,8.0
london_query_07oSFXlZ9SfPsHwsEZQFtA,clean,1234,31,0,0,0.000000,138.1308,0.0000,0.004514,fullframe,published,100,8.0
london_query_07oSFXlZ9SfPsHwsEZQFtA,isotropic,1234,33,0,0,15.679997,36.1773,16.6644,0.006082,fullframe,published,100,8.0
london_query_07oSFXlZ9SfPsHwsEZQFtA,geoshield_published_fullframe,1234,40,0,0,15.679998,36.1773,9.3822,0.001926,fullframe,published,100,8.0
manila_query_-YswrllPgEq1Q_LYD0mD0A,clean,1234,137,0,0,0.000000,138.1308,0.0000,0.003575,fullframe,published,100,8.0
manila_query_-YswrllPgEq1Q_LYD0mD0A,isotropic,1234,123,0,0,15.679997,36.1773,17.0108,0.036670,fullframe,published,100,8.0
manila_query_-YswrllPgEq1Q_LYD0mD0A,geoshield_published_fullframe,1234,77,0,0,15.680000,36.1773,9.6829,0.001221,fullframe,published,100,8.0
nairobi_query_3sAf0a7Z9MFOX5NACNEfkA,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.040728,fullframe,published,100,8.0
nairobi_query_3sAf0a7Z9MFOX5NACNEfkA,isotropic,1234,7,0,1,15.679997,36.1773,16.9666,0.039925,fullframe,published,100,8.0
nairobi_query_3sAf0a7Z9MFOX5NACNEfkA,geoshield_published_fullframe,1234,5,1,1,15.680000,36.1773,9.9952,0.019157,fullframe,published,100,8.0
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,clean,1234,38,0,0,0.000000,138.1308,0.0000,0.017426,fullframe,published,100,8.0
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,isotropic,1234,54,0,0,15.680000,36.1773,17.0138,0.041113,fullframe,published,100,8.0
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,geoshield_published_fullframe,1234,108,0,0,15.679997,36.1773,9.9035,0.008854,fullframe,published,100,8.0
zurich_query_0eG9-83f-Xafie9_84fDbg,clean,1234,11,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
zurich_query_0eG9-83f-Xafie9_84fDbg,isotropic,1234,10,0,1,15.680000,36.1773,16.6079,0.000304,fullframe,published,100,8.0
zurich_query_0eG9-83f-Xafie9_84fDbg,geoshield_published_fullframe,1234,25,0,0,15.680000,36.1773,9.5554,0.000000,fullframe,published,100,8.0
amman_query_2WNEczYwDdZlHE_2nYlE-A,clean,1234,747,0,0,0.000000,138.1308,0.0000,0.000011,fullframe,published,100,8.0
amman_query_2WNEczYwDdZlHE_2nYlE-A,isotropic,1234,677,0,0,15.679997,36.1773,16.6119,0.000689,fullframe,published,100,8.0
amman_query_2WNEczYwDdZlHE_2nYlE-A,geoshield_published_fullframe,1234,464,0,0,15.680000,36.1773,9.1625,0.000005,fullframe,published,100,8.0
boston_query_-VHXaQ_dj_14O-Bcn3u7zA,clean,1234,387,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
boston_query_-VHXaQ_dj_14O-Bcn3u7zA,isotropic,1234,361,0,0,15.680001,36.1773,16.6571,0.003662,fullframe,published,100,8.0
boston_query_-VHXaQ_dj_14O-Bcn3u7zA,geoshield_published_fullframe,1234,401,0,0,15.680001,36.1773,9.7996,0.000000,fullframe,published,100,8.0
cph_query_-UO7OuMXuwPBrMEXSsFhNA,clean,1234,523,0,0,0.000000,138.1308,0.0000,0.014095,fullframe,published,100,8.0
cph_query_-UO7OuMXuwPBrMEXSsFhNA,isotropic,1234,834,0,0,15.679997,36.1773,16.7752,0.018490,fullframe,published,100,8.0
cph_query_-UO7OuMXuwPBrMEXSsFhNA,geoshield_published_fullframe,1234,351,0,0,15.680001,36.1773,10.0595,0.006706,fullframe,published,100,8.0
london_query_08wp6QepyximP9UuP-ijLg,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.008057,fullframe,published,100,8.0
london_query_08wp6QepyximP9UuP-ijLg,isotropic,1234,1,1,1,15.679997,36.1773,16.7927,0.019385,fullframe,published,100,8.0
london_query_08wp6QepyximP9UuP-ijLg,geoshield_published_fullframe,1234,3,1,1,15.679997,36.1773,10.2901,0.004655,fullframe,published,100,8.0
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,clean,1234,606,0,0,0.000000,138.1308,0.0000,0.023486,fullframe,published,100,8.0
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,isotropic,1234,815,0,0,15.680002,36.1773,16.8666,0.038330,fullframe,published,100,8.0
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,geoshield_published_fullframe,1234,623,0,0,15.680000,36.1773,9.7109,0.011903,fullframe,published,100,8.0
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,clean,1234,15,0,0,0.000000,138.1308,0.0000,0.060216,fullframe,published,100,8.0
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,1234,50,0,0,15.680000,36.1773,17.1947,0.063726,fullframe,published,100,8.0
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,geoshield_published_fullframe,1234,66,0,0,15.680000,36.1773,10.1718,0.027284,fullframe,published,100,8.0
toronto_query_-LZN7DIyP80uvFh2O8KVXw,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
toronto_query_-LZN7DIyP80uvFh2O8KVXw,isotropic,1234,1,1,1,15.679998,36.1773,16.6385,0.002827,fullframe,published,100,8.0
toronto_query_-LZN7DIyP80uvFh2O8KVXw,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,9.6193,0.000000,fullframe,published,100,8.0
zurich_query_0g61-9tYhD3Y5qh7eiB92g,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.010167,fullframe,published,100,8.0
zurich_query_0g61-9tYhD3Y5qh7eiB92g,isotropic,1234,3,1,1,15.680000,36.1773,16.7554,0.016037,fullframe,published,100,8.0
zurich_query_0g61-9tYhD3Y5qh7eiB92g,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,10.6218,0.002772,fullframe,published,100,8.0
amman_query_2amxr5vdbo4jgViAEELT_Q,clean,1234,1895,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_2amxr5vdbo4jgViAEELT_Q,isotropic,1234,1853,0,0,15.679997,36.1773,16.5037,0.000130,fullframe,published,100,8.0
amman_query_2amxr5vdbo4jgViAEELT_Q,geoshield_published_fullframe,1234,1863,0,0,15.679998,36.1773,9.9942,0.000000,fullframe,published,100,8.0
boston_query_-WNRbaGc8Yukh-LWnRNe5O,clean,1234,39,0,0,0.000000,138.1308,0.0000,0.023834,fullframe,published,100,8.0
boston_query_-WNRbaGc8Yukh-LWnRNe5O,isotropic,1234,62,0,0,15.679998,36.1773,16.8777,0.029650,fullframe,published,100,8.0
boston_query_-WNRbaGc8Yukh-LWnRNe5O,geoshield_published_fullframe,1234,41,0,0,15.679998,36.1773,9.6165,0.011507,fullframe,published,100,8.0
cph_query_-V4aUy1yd0AbFfY-xX0BAg,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.007438,fullframe,published,100,8.0
cph_query_-V4aUy1yd0AbFfY-xX0BAg,isotropic,1234,4,1,1,15.680000,36.1773,16.7344,0.014176,fullframe,published,100,8.0
cph_query_-V4aUy1yd0AbFfY-xX0BAg,geoshield_published_fullframe,1234,2,1,1,15.680000,36.1773,9.8978,0.004015,fullframe,published,100,8.0
london_query_09P-tDZlSTWY4XNCcRZ_-g,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.000103,fullframe,published,100,8.0
london_query_09P-tDZlSTWY4XNCcRZ_-g,isotropic,1234,1,1,1,15.680001,36.1773,16.7958,0.016949,fullframe,published,100,8.0
london_query_09P-tDZlSTWY4XNCcRZ_-g,geoshield_published_fullframe,1234,13,0,0,15.679997,36.1773,9.7285,0.000054,fullframe,published,100,8.0
manila_query_-ZbYcdqL0C0ximLGFEriNA,clean,1234,174,0,0,0.000000,138.1308,0.0000,0.000353,fullframe,published,100,8.0
manila_query_-ZbYcdqL0C0ximLGFEriNA,isotropic,1234,243,0,0,15.679997,36.1773,16.7276,0.011019,fullframe,published,100,8.0
manila_query_-ZbYcdqL0C0ximLGFEriNA,geoshield_published_fullframe,1234,459,0,0,15.679997,36.1773,9.2985,0.000103,fullframe,published,100,8.0
nairobi_query_3zSInmaUjlNkUR45dqrSLg,clean,1234,56,0,0,0.000000,138.1308,0.0000,0.037256,fullframe,published,100,8.0
nairobi_query_3zSInmaUjlNkUR45dqrSLg,isotropic,1234,119,0,0,15.680002,36.1773,17.0198,0.044162,fullframe,published,100,8.0
nairobi_query_3zSInmaUjlNkUR45dqrSLg,geoshield_published_fullframe,1234,39,0,0,15.679998,36.1773,9.7433,0.017030,fullframe,published,100,8.0
toronto_query_-M3eMqHp0OhecS-hoh58aQ,clean,1234,113,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
toronto_query_-M3eMqHp0OhecS-hoh58aQ,isotropic,1234,103,0,0,15.679997,36.1773,16.6187,0.001297,fullframe,published,100,8.0
toronto_query_-M3eMqHp0OhecS-hoh58aQ,geoshield_published_fullframe,1234,124,0,0,15.679997,36.1773,9.8828,0.000000,fullframe,published,100,8.0
zurich_query_0gHh8OHgmM804LVr0Ocrag,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
zurich_query_0gHh8OHgmM804LVr0Ocrag,isotropic,1234,3,1,1,15.679997,36.1773,16.6055,0.000038,fullframe,published,100,8.0
zurich_query_0gHh8OHgmM804LVr0Ocrag,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,10.0111,0.000000,fullframe,published,100,8.0
amman_query_2ar5B6f1xOYuU4wn7CLEJg,clean,1234,115,0,0,0.000000,138.1308,0.0000,0.000071,fullframe,published,100,8.0
amman_query_2ar5B6f1xOYuU4wn7CLEJg,isotropic,1234,85,0,0,15.679997,36.1773,16.6118,0.000608,fullframe,published,100,8.0
amman_query_2ar5B6f1xOYuU4wn7CLEJg,geoshield_published_fullframe,1234,106,0,0,15.680001,36.1773,9.6284,0.000038,fullframe,published,100,8.0
boston_query_-XLBZG628HbrD4FlfLBryQ,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.035802,fullframe,published,100,8.0
boston_query_-XLBZG628HbrD4FlfLBryQ,isotropic,1234,2,1,1,15.680000,36.1773,17.1529,0.057465,fullframe,published,100,8.0
boston_query_-XLBZG628HbrD4FlfLBryQ,geoshield_published_fullframe,1234,4,1,1,15.680000,36.1773,9.9002,0.015804,fullframe,published,100,8.0
cph_query_-VfD_cIsQvsNIbCy3tCgQQ,clean,1234,18,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-VfD_cIsQvsNIbCy3tCgQQ,isotropic,1234,5,1,1,15.679998,36.1773,16.6049,0.000005,fullframe,published,100,8.0
cph_query_-VfD_cIsQvsNIbCy3tCgQQ,geoshield_published_fullframe,1234,25,0,0,15.679997,36.1773,9.7585,0.000000,fullframe,published,100,8.0
london_query_0AbO1xvvOJRs1V3ReaDrNw,clean,1234,18,0,0,0.000000,138.1308,0.0000,0.037044,fullframe,published,100,8.0
london_query_0AbO1xvvOJRs1V3ReaDrNw,isotropic,1234,13,0,0,15.680000,36.1773,17.2999,0.070492,fullframe,published,100,8.0
london_query_0AbO1xvvOJRs1V3ReaDrNw,geoshield_published_fullframe,1234,28,0,0,15.679997,36.1773,10.2076,0.018934,fullframe,published,100,8.0
manila_query_-ZyenisXeFL1kaebCpUNAQ,clean,1234,195,0,0,0.000000,138.1308,0.0000,0.000027,fullframe,published,100,8.0
manila_query_-ZyenisXeFL1kaebCpUNAQ,isotropic,1234,238,0,0,15.680000,36.1773,16.6253,0.001893,fullframe,published,100,8.0
manila_query_-ZyenisXeFL1kaebCpUNAQ,geoshield_published_fullframe,1234,72,0,0,15.680000,36.1773,9.8663,0.000016,fullframe,published,100,8.0
nairobi_query_42kd1bm9ZK0fwGacm_8O5A,clean,1234,29,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
nairobi_query_42kd1bm9ZK0fwGacm_8O5A,isotropic,1234,43,0,0,15.679997,36.1773,16.6078,0.000217,fullframe,published,100,8.0
nairobi_query_42kd1bm9ZK0fwGacm_8O5A,geoshield_published_fullframe,1234,11,0,0,15.680000,36.1773,9.9100,0.000000,fullframe,published,100,8.0
toronto_query_-MFll3mcOLNHfSZyGy5VIw,clean,1234,19,0,0,0.000000,138.1308,0.0000,0.004736,fullframe,published,100,8.0
toronto_query_-MFll3mcOLNHfSZyGy5VIw,isotropic,1234,17,0,0,15.680000,36.1773,16.8216,0.020367,fullframe,published,100,8.0
toronto_query_-MFll3mcOLNHfSZyGy5VIw,geoshield_published_fullframe,1234,58,0,0,15.679997,36.1773,9.6569,0.002523,fullframe,published,100,8.0
zurich_query_0lHgqSrbw8SSQej38K9wpQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.041889,fullframe,published,100,8.0
zurich_query_0lHgqSrbw8SSQej38K9wpQ,isotropic,1234,1,1,1,15.679997,36.1773,17.1122,0.054427,fullframe,published,100,8.0
zurich_query_0lHgqSrbw8SSQej38K9wpQ,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,10.2604,0.022168,fullframe,published,100,8.0
amman_query_2hq9evzmyg6GO86JGeo5kw,clean,1234,9,0,1,0.000000,138.1308,0.0000,0.010124,fullframe,published,100,8.0
amman_query_2hq9evzmyg6GO86JGeo5kw,isotropic,1234,30,0,0,15.679997,36.1773,16.8049,0.020964,fullframe,published,100,8.0
amman_query_2hq9evzmyg6GO86JGeo5kw,geoshield_published_fullframe,1234,38,0,0,15.680001,36.1773,9.7557,0.004970,fullframe,published,100,8.0
boston_query_-XPoSJpI_X3ZlnZLz8JG4L,clean,1234,127,0,0,0.000000,138.1308,0.0000,0.008295,fullframe,published,100,8.0
boston_query_-XPoSJpI_X3ZlnZLz8JG4L,isotropic,1234,168,0,0,15.679996,36.1773,16.9859,0.038889,fullframe,published,100,8.0
boston_query_-XPoSJpI_X3ZlnZLz8JG4L,geoshield_published_fullframe,1234,228,0,0,15.679997,36.1773,9.7345,0.004096,fullframe,published,100,8.0
cph_query_-VwsLi9Gs8ntflZjLfPkGw,clean,1234,207,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-VwsLi9Gs8ntflZjLfPkGw,isotropic,1234,343,0,0,15.680000,36.1773,16.6601,0.004905,fullframe,published,100,8.0
cph_query_-VwsLi9Gs8ntflZjLfPkGw,geoshield_published_fullframe,1234,716,0,0,15.679998,36.1773,9.8892,0.000000,fullframe,published,100,8.0
london_query_0BjBFV4G9jdMJlEMqshzoA,clean,1234,8,0,1,0.000000,138.1308,0.0000,0.000022,fullframe,published,100,8.0
london_query_0BjBFV4G9jdMJlEMqshzoA,isotropic,1234,12,0,0,15.679997,36.1773,16.6701,0.006093,fullframe,published,100,8.0
london_query_0BjBFV4G9jdMJlEMqshzoA,geoshield_published_fullframe,1234,7,0,1,15.679997,36.1773,9.5457,0.000022,fullframe,published,100,8.0
manila_query_-aK1h18UZREBqmVQH9KSvw,clean,1234,122,0,0,0.000000,138.1308,0.0000,0.062191,fullframe,published,100,8.0
manila_query_-aK1h18UZREBqmVQH9KSvw,isotropic,1234,173,0,0,15.679997,36.1773,17.4240,0.085780,fullframe,published,100,8.0
manila_query_-aK1h18UZREBqmVQH9KSvw,geoshield_published_fullframe,1234,192,0,0,15.680000,36.1773,10.3346,0.033464,fullframe,published,100,8.0
nairobi_query_479Or7jRwWHujnR6N21HGg,clean,1234,105,0,0,0.000000,138.1308,0.0000,0.047738,fullframe,published,100,8.0
nairobi_query_479Or7jRwWHujnR6N21HGg,isotropic,1234,101,0,0,15.680000,36.1773,17.1348,0.056234,fullframe,published,100,8.0
nairobi_query_479Or7jRwWHujnR6N21HGg,geoshield_published_fullframe,1234,190,0,0,15.680000,36.1773,10.2232,0.020996,fullframe,published,100,8.0
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.068945,fullframe,published,100,8.0
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,isotropic,1234,1,1,1,15.680000,36.1773,17.4809,0.092513,fullframe,published,100,8.0
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,geoshield_published_fullframe,1234,10,0,1,15.680002,36.1773,10.2787,0.036681,fullframe,published,100,8.0
zurich_query_0nVsH-6SH_FHslcVrikkwQ,clean,1234,116,0,0,0.000000,138.1308,0.0000,0.000206,fullframe,published,100,8.0
zurich_query_0nVsH-6SH_FHslcVrikkwQ,isotropic,1234,77,0,0,15.680001,36.1773,17.0001,0.036990,fullframe,published,100,8.0
