query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction_eot,jpeg95,1234,resnet18,16.0,0.5597092820600118,16.00000762939453,50.051944732666016,8.955352783203125,15.679997444152832,0.0,19.225006103515625,15.979750633239746,36772,0.0,0.0,0.0,231
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction_eot,jpeg75,1234,resnet18,16.0,0.5597092820600118,16.00000762939453,50.051944732666016,8.955352783203125,15.679997444152832,0.0,39.230003356933594,19.471223831176758,12703,0.0,0.0,0.0,280
london_query_-WyzcGh-_EYVhI50Y9F08Q,isotropic,float,1234,resnet18,,3.982670908095701,4.559605598449707,0.998647928237915,18.159408569335938,15.679998397827148,0.00734592042863369,18.159408569335938,15.679998397827148,0,0.0,0.0,0.0,114
london_query_-WyzcGh-_EYVhI50Y9F08Q,isotropic,png,1234,resnet18,,3.982670908095701,4.559605598449707,0.998647928237915,18.159408569335938,15.679998397827148,0.00734592042863369,18.499984741210938,15.756678581237793,114891,0.0,0.0,0.0,116
london_query_-WyzcGh-_EYVhI50Y9F08Q,isotropic,jpeg95,1234,resnet18,,3.982670908095701,4.559605598449707,0.998647928237915,18.159408569335938,15.679998397827148,0.00734592042863369,20.977275848388672,18.44121742248535,42927,0.0,0.0,0.0,101
london_query_-WyzcGh-_EYVhI50Y9F08Q,isotropic,jpeg75,1234,resnet18,,3.982670908095701,4.559605598449707,0.998647928237915,18.159408569335938,15.679998397827148,0.00734592042863369,30.580001831054688,14.973708152770996,12240,0.0,0.0,0.0,65
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction,float,1234,resnet18,16.0,0.5804845902993249,16.00000762939453,46.53343200683594,9.287757873535156,15.680002212524414,0.0,9.287757873535156,15.680002212524414,0,0.0,0.0,0.0,760
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction,png,1234,resnet18,16.0,0.5804845902993249,16.00000762939453,46.53343200683594,9.287757873535156,15.680002212524414,0.0,9.785003662109375,15.767117500305176,113151,0.0,0.0,0.0,758
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction,jpeg95,1234,resnet18,16.0,0.5804845902993249,16.00000762939453,46.53343200683594,9.287757873535156,15.680002212524414,0.0,19.375,16.31513786315918,38014,0.0,0.0,0.0,656
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction,jpeg75,1234,resnet18,16.0,0.5804845902993249,16.00000762939453,46.53343200683594,9.287757873535156,15.680002212524414,0.0,35.98500061035156,21.198034286499023,12876,0.0,0.0,0.0,843
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction_eot,float,1234,resnet18,16.0,0.5408747001291752,16.00000762939453,53.59855651855469,8.653999328613281,15.679997444152832,0.0,8.653999328613281,15.679997444152832,0,0.0,0.0,0.0,827
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction_eot,png,1234,resnet18,16.0,0.5408747001291752,16.00000762939453,53.59855651855469,8.653999328613281,15.679997444152832,0.0,9.153404235839844,15.770780563354492,112343,0.0,0.0,0.0,826
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction_eot,jpeg95,1234,resnet18,16.0,0.5408747001291752,16.00000762939453,53.59855651855469,8.653999328613281,15.679997444152832,0.0,19.334999084472656,16.12943458557129,36758,0.0,0.0,0.0,868
manila_query_-GRDcYlSjwLZPQ0LqKatqA,direction_eot,jpeg75,1234,resnet18,16.0,0.5408747001291752,16.00000762939453,53.59855651855469,8.653999328613281,15.679997444152832,0.0,31.520004272460938,21.640573501586914,12844,0.0,0.0,0.0,788
manila_query_-GRDcYlSjwLZPQ0LqKatqA,isotropic,float,1234,resnet18,,3.953377461296702,4.4030680656433105,1.0036875009536743,17.40699005126953,15.680000305175781,0.00016276042151730508,17.40699005126953,15.680000305175781,0,0.0,0.0,0.0,292
manila_query_-GRDcYlSjwLZPQ0LqKatqA,isotropic,png,1234,resnet18,,3.953377461296702,4.4030680656433105,1.0036875009536743,17.40699005126953,15.680000305175781,0.00016276042151730508,17.5,15.77011775970459,116755,0.0,0.0,0.0,295
manila_query_-GRDcYlSjwLZPQ0LqKatqA,isotropic,jpeg95,1234,resnet18,,3.953377461296702,4.4030680656433105,1.0036875009536743,17.40699005126953,15.680000305175781,0.00016276042151730508,20.87999725341797,18.82793617248535,43353,0.0,0.0,0.0,264
manila_query_-GRDcYlSjwLZPQ0LqKatqA,isotropic,jpeg75,1234,resnet18,,3.953377461296702,4.4030680656433105,1.0036875009536743,17.40699005126953,15.680000305175781,0.00016276042151730508,28.709999084472656,17.022838592529297,12339,0.0,0.0,0.0,452
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction,float,1234,resnet18,16.0,0.588847594810679,16.00000762939453,45.221012115478516,9.421566009521484,15.680000305175781,0.0,9.421566009521484,15.680000305175781,0,0.0,0.0,0.0,23
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction,png,1234,resnet18,16.0,0.588847594810679,16.00000762939453,45.221012115478516,9.421566009521484,15.680000305175781,0.0,9.919647216796875,15.755951881408691,106459,0.0,0.0,0.0,27
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction,jpeg95,1234,resnet18,16.0,0.588847594810679,16.00000762939453,45.221012115478516,9.421566009521484,15.680000305175781,0.0,18.037948608398438,15.283347129821777,34965,0.0,0.0,0.0,35
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction,jpeg75,1234,resnet18,16.0,0.588847594810679,16.00000762939453,45.221012115478516,9.421566009521484,15.680000305175781,0.0,27.826744079589844,13.034850120544434,11377,0.0,0.0,0.0,21
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction_eot,float,1234,resnet18,16.0,0.5455076477491151,16.00000762939453,52.691951751708984,8.728126525878906,15.680001258850098,0.0,8.728126525878906,15.680001258850098,0,0.0,1.0,1.0,3
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction_eot,png,1234,resnet18,16.0,0.5455076477491151,16.00000762939453,52.691951751708984,8.728126525878906,15.680001258850098,0.0,9.228073120117188,15.762415885925293,105163,0.0,1.0,1.0,3
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction_eot,jpeg95,1234,resnet18,16.0,0.5455076477491151,16.00000762939453,52.691951751708984,8.728126525878906,15.680001258850098,0.0,18.87945556640625,15.047118186950684,33343,0.0,1.0,1.0,5
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,direction_eot,jpeg75,1234,resnet18,16.0,0.5455076477491151,16.00000762939453,52.691951751708984,8.728126525878906,15.680001258850098,0.0,30.392860412597656,14.03963565826416,11338,0.0,1.0,1.0,2
