query_id,condition,purifier,draw,correct_rank,correct_place,psnr_to_clean
boston_query_-7KZUz5u8-7ja98pf8etVA,isotropic,isotropic,1,685,boston:176,35.6613
boston_query_-7KZUz5u8-7ja98pf8etVA,isotropic,none,2,668,boston:176,36.1773
boston_query_-7KZUz5u8-7ja98pf8etVA,isotropic,isotropic,2,703,boston:176,35.6891
boston_query_-7KZUz5u8-7ja98pf8etVA,direction,none,0,410,boston:176,36.1773
boston_query_-7KZUz5u8-7ja98pf8etVA,direction,direction,0,539,boston:176,32.1534
boston_query_-7KZUz5u8-7ja98pf8etVA,direction,none,1,1014,boston:176,36.1773
boston_query_-7KZUz5u8-7ja98pf8etVA,direction,direction,1,1064,boston:176,32.1371
boston_query_-7KZUz5u8-7ja98pf8etVA,direction,none,2,753,boston:176,36.1773
boston_query_-7KZUz5u8-7ja98pf8etVA,direction,direction,2,914,boston:176,32.2204
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,none,0,1018,boston:176,36.1773
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,hardened,0,986,boston:176,32.4305
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,direction,0,971,boston:176,32.2377
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,none,1,586,boston:176,36.1773
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,hardened,1,589,boston:176,32.3968
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,direction,1,635,boston:176,32.2097
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,none,2,865,boston:176,36.1773
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,hardened,2,886,boston:176,32.4232
boston_query_-7KZUz5u8-7ja98pf8etVA,hardened,direction,2,900,boston:176,32.2369
boston_query_-8cIAPzC7_za-xCEWsIoK2,clean,none,0,35,boston:248,
boston_query_-8cIAPzC7_za-xCEWsIoK2,isotropic,none,0,41,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,isotropic,isotropic,0,44,boston:248,35.7123
boston_query_-8cIAPzC7_za-xCEWsIoK2,isotropic,none,1,33,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,isotropic,isotropic,1,30,boston:248,35.7027
boston_query_-8cIAPzC7_za-xCEWsIoK2,isotropic,none,2,26,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,isotropic,isotropic,2,24,boston:248,35.7096
boston_query_-8cIAPzC7_za-xCEWsIoK2,direction,none,0,266,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,direction,direction,0,333,boston:248,32.5597
boston_query_-8cIAPzC7_za-xCEWsIoK2,direction,none,1,484,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,direction,direction,1,471,boston:248,32.6339
boston_query_-8cIAPzC7_za-xCEWsIoK2,direction,none,2,383,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,direction,direction,2,397,boston:248,32.6100
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,none,0,691,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,hardened,0,839,boston:248,33.6288
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,direction,0,736,boston:248,32.6180
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,none,1,674,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,hardened,1,886,boston:248,33.6211
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,direction,1,727,boston:248,32.5401
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,none,2,928,boston:248,36.1773
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,hardened,2,1038,boston:248,33.6166
boston_query_-8cIAPzC7_za-xCEWsIoK2,hardened,direction,2,893,boston:248,32.5861
boston_query_-9Lur-PAHqcMspWszAgfqw,clean,none,0,9,boston:249,
boston_query_-9Lur-PAHqcMspWszAgfqw,isotropic,none,0,19,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,isotropic,isotropic,0,19,boston:249,36.0098
boston_query_-9Lur-PAHqcMspWszAgfqw,isotropic,none,1,10,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,isotropic,isotropic,1,15,boston:249,36.0099
boston_query_-9Lur-PAHqcMspWszAgfqw,isotropic,none,2,10,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,isotropic,isotropic,2,12,boston:249,36.0161
boston_query_-9Lur-PAHqcMspWszAgfqw,direction,none,0,21,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,direction,direction,0,55,boston:249,31.3772
boston_query_-9Lur-PAHqcMspWszAgfqw,direction,none,1,19,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,direction,direction,1,44,boston:249,31.4046
boston_query_-9Lur-PAHqcMspWszAgfqw,direction,none,2,23,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,direction,direction,2,37,boston:249,31.4045
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,none,0,117,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,hardened,0,289,boston:249,30.0005
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,direction,0,227,boston:249,31.3572
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,none,1,70,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,hardened,1,116,boston:249,29.9795
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,direction,1,121,boston:249,31.4058
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,none,2,225,boston:249,36.1773
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,hardened,2,270,boston:249,29.9360
boston_query_-9Lur-PAHqcMspWszAgfqw,hardened,direction,2,292,boston:249,31.3828
boston_query_-9gbUk-DmX9AOqntuN1nEm,clean,none,0,61,boston:168,
boston_query_-9gbUk-DmX9AOqntuN1nEm,isotropic,none,0,58,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,isotropic,isotropic,0,58,boston:168,36.1836
boston_query_-9gbUk-DmX9AOqntuN1nEm,isotropic,none,1,58,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,isotropic,isotropic,1,58,boston:168,36.1814
boston_query_-9gbUk-DmX9AOqntuN1nEm,isotropic,none,2,53,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,isotropic,isotropic,2,54,boston:168,36.1823
boston_query_-9gbUk-DmX9AOqntuN1nEm,direction,none,0,159,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,direction,direction,0,165,boston:168,34.8821
boston_query_-9gbUk-DmX9AOqntuN1nEm,direction,none,1,33,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,direction,direction,1,32,boston:168,34.8818
boston_query_-9gbUk-DmX9AOqntuN1nEm,direction,none,2,171,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,direction,direction,2,159,boston:168,34.8997
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,none,0,99,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,hardened,0,106,boston:168,35.4888
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,direction,0,107,boston:168,34.8683
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,none,1,22,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,hardened,1,17,boston:168,35.5109
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,direction,1,26,boston:168,34.8661
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,none,2,107,boston:168,36.1773
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,hardened,2,91,boston:168,35.4978
boston_query_-9gbUk-DmX9AOqntuN1nEm,hardened,direction,2,92,boston:168,34.8553
boston_query_-AJWNV55EAzvKArt5mMYqg,clean,none,0,26,boston:144,
boston_query_-AJWNV55EAzvKArt5mMYqg,isotropic,none,0,10,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,isotropic,isotropic,0,11,boston:144,35.9839
boston_query_-AJWNV55EAzvKArt5mMYqg,isotropic,none,1,8,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,isotropic,isotropic,1,11,boston:144,35.9862
boston_query_-AJWNV55EAzvKArt5mMYqg,isotropic,none,2,10,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,isotropic,isotropic,2,14,boston:144,35.9939
boston_query_-AJWNV55EAzvKArt5mMYqg,direction,none,0,335,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,direction,direction,0,351,boston:144,33.6535
boston_query_-AJWNV55EAzvKArt5mMYqg,direction,none,1,319,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,direction,direction,1,436,boston:144,33.6327
boston_query_-AJWNV55EAzvKArt5mMYqg,direction,none,2,315,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,direction,direction,2,409,boston:144,33.6422
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,none,0,261,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,hardened,0,338,boston:144,34.5449
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,direction,0,425,boston:144,33.5893
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,none,1,137,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,hardened,1,213,boston:144,34.5239
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,direction,1,285,boston:144,33.5892
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,none,2,148,boston:144,36.1773
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,hardened,2,199,boston:144,34.5261
boston_query_-AJWNV55EAzvKArt5mMYqg,hardened,direction,2,277,boston:144,33.5955
boston_query_-Ae9_7GnntvqV8myNb9fhv,clean,none,0,4,boston:191,
boston_query_-Ae9_7GnntvqV8myNb9fhv,isotropic,none,0,10,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,isotropic,isotropic,0,15,boston:191,35.4035
boston_query_-Ae9_7GnntvqV8myNb9fhv,isotropic,none,1,8,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,isotropic,isotropic,1,13,boston:191,35.3991
boston_query_-Ae9_7GnntvqV8myNb9fhv,isotropic,none,2,9,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,isotropic,isotropic,2,9,boston:191,35.4097
boston_query_-Ae9_7GnntvqV8myNb9fhv,direction,none,0,53,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,direction,direction,0,37,boston:191,30.0208
boston_query_-Ae9_7GnntvqV8myNb9fhv,direction,none,1,40,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,direction,direction,1,49,boston:191,30.0408
boston_query_-Ae9_7GnntvqV8myNb9fhv,direction,none,2,30,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,direction,direction,2,12,boston:191,30.0623
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,none,0,28,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,hardened,0,26,boston:191,28.4396
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,direction,0,43,boston:191,30.0502
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,none,1,21,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,hardened,1,19,boston:191,28.4534
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,direction,1,31,boston:191,30.0551
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,none,2,17,boston:191,36.1773
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,hardened,2,16,boston:191,28.4386
boston_query_-Ae9_7GnntvqV8myNb9fhv,hardened,direction,2,21,boston:191,30.1060
boston_query_-BE36-GG_yM6YS57M_uMTQ,clean,none,0,485,boston:84,
boston_query_-BE36-GG_yM6YS57M_uMTQ,isotropic,none,0,498,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,isotropic,isotropic,0,493,boston:84,36.1152
boston_query_-BE36-GG_yM6YS57M_uMTQ,isotropic,none,1,551,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,isotropic,isotropic,1,563,boston:84,36.1165
boston_query_-BE36-GG_yM6YS57M_uMTQ,isotropic,none,2,617,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,isotropic,isotropic,2,605,boston:84,36.1100
boston_query_-BE36-GG_yM6YS57M_uMTQ,direction,none,0,885,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,direction,direction,0,945,boston:84,35.0712
boston_query_-BE36-GG_yM6YS57M_uMTQ,direction,none,1,798,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,direction,direction,1,905,boston:84,35.0613
boston_query_-BE36-GG_yM6YS57M_uMTQ,direction,none,2,1081,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,direction,direction,2,1143,boston:84,35.0569
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,none,0,366,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,hardened,0,397,boston:84,35.8623
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,direction,0,393,boston:84,35.0410
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,none,1,423,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,hardened,1,439,boston:84,35.8644
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,direction,1,464,boston:84,35.0532
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,none,2,350,boston:84,36.1773
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,hardened,2,384,boston:84,35.8628
boston_query_-BE36-GG_yM6YS57M_uMTQ,hardened,direction,2,384,boston:84,35.0633
boston_query_-CNeDzWqfei0F-1CmA8N9A,clean,none,0,17,boston:156,
boston_query_-CNeDzWqfei0F-1CmA8N9A,isotropic,none,0,23,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,isotropic,isotropic,0,23,boston:156,36.1600
boston_query_-CNeDzWqfei0F-1CmA8N9A,isotropic,none,1,20,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,isotropic,isotropic,1,20,boston:156,36.1610
boston_query_-CNeDzWqfei0F-1CmA8N9A,isotropic,none,2,14,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,isotropic,isotropic,2,15,boston:156,36.1622
boston_query_-CNeDzWqfei0F-1CmA8N9A,direction,none,0,32,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,direction,direction,0,28,boston:156,35.1267
boston_query_-CNeDzWqfei0F-1CmA8N9A,direction,none,1,42,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,direction,direction,1,38,boston:156,35.1245
boston_query_-CNeDzWqfei0F-1CmA8N9A,direction,none,2,24,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,direction,direction,2,22,boston:156,35.1110
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,none,0,61,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,hardened,0,60,boston:156,36.1576
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,direction,0,52,boston:156,35.1197
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,none,1,32,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,hardened,1,31,boston:156,36.1579
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,direction,1,27,boston:156,35.1234
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,none,2,39,boston:156,36.1773
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,hardened,2,39,boston:156,36.1570
boston_query_-CNeDzWqfei0F-1CmA8N9A,hardened,direction,2,30,boston:156,35.1318
boston_query_-D-onyWSIw3M1SbsxL7X-g,clean,none,0,130,boston:27,
boston_query_-D-onyWSIw3M1SbsxL7X-g,isotropic,none,0,130,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,isotropic,isotropic,0,129,boston:27,36.1728
boston_query_-D-onyWSIw3M1SbsxL7X-g,isotropic,none,1,154,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,isotropic,isotropic,1,150,boston:27,36.1750
boston_query_-D-onyWSIw3M1SbsxL7X-g,isotropic,none,2,128,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,isotropic,isotropic,2,128,boston:27,36.1746
boston_query_-D-onyWSIw3M1SbsxL7X-g,direction,none,0,14,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,direction,direction,0,28,boston:27,35.0492
boston_query_-D-onyWSIw3M1SbsxL7X-g,direction,none,1,35,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,direction,direction,1,35,boston:27,35.0635
boston_query_-D-onyWSIw3M1SbsxL7X-g,direction,none,2,56,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,direction,direction,2,59,boston:27,35.0760
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,none,0,132,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,hardened,0,130,boston:27,36.1639
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,direction,0,140,boston:27,35.0532
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,none,1,203,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,hardened,1,200,boston:27,36.1688
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,direction,1,215,boston:27,35.0816
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,none,2,210,boston:27,36.1773
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,hardened,2,205,boston:27,36.1674
boston_query_-D-onyWSIw3M1SbsxL7X-g,hardened,direction,2,223,boston:27,35.0712
boston_query_-DYvemYiNwx_BmPSrlUWIA,clean,none,0,83,boston:144,
boston_query_-DYvemYiNwx_BmPSrlUWIA,isotropic,none,0,85,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,isotropic,isotropic,0,115,boston:144,36.0062
boston_query_-DYvemYiNwx_BmPSrlUWIA,isotropic,none,1,100,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,isotropic,isotropic,1,115,boston:144,36.0067
boston_query_-DYvemYiNwx_BmPSrlUWIA,isotropic,none,2,105,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,isotropic,isotropic,2,133,boston:144,35.9929
boston_query_-DYvemYiNwx_BmPSrlUWIA,direction,none,0,325,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,direction,direction,0,414,boston:144,33.4823
boston_query_-DYvemYiNwx_BmPSrlUWIA,direction,none,1,143,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,direction,direction,1,198,boston:144,33.4983
boston_query_-DYvemYiNwx_BmPSrlUWIA,direction,none,2,100,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,direction,direction,2,258,boston:144,33.5002
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,none,0,78,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,hardened,0,106,boston:144,34.3626
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,direction,0,126,boston:144,33.5113
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,none,1,82,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,hardened,1,128,boston:144,34.3794
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,direction,1,151,boston:144,33.5169
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,none,2,137,boston:144,36.1773
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,hardened,2,202,boston:144,34.3817
boston_query_-DYvemYiNwx_BmPSrlUWIA,hardened,direction,2,208,boston:144,33.5106
boston_query_-DZ2jmUKLylFospVHUJx9w,clean,none,0,16,boston:144,
boston_query_-DZ2jmUKLylFospVHUJx9w,isotropic,none,0,3,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,isotropic,isotropic,0,4,boston:144,35.9856
boston_query_-DZ2jmUKLylFospVHUJx9w,isotropic,none,1,3,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,isotropic,isotropic,1,5,boston:144,35.9906
boston_query_-DZ2jmUKLylFospVHUJx9w,isotropic,none,2,3,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,isotropic,isotropic,2,4,boston:144,35.9879
boston_query_-DZ2jmUKLylFospVHUJx9w,direction,none,0,217,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,direction,direction,0,344,boston:144,33.5950
boston_query_-DZ2jmUKLylFospVHUJx9w,direction,none,1,12,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,direction,direction,1,56,boston:144,33.6121
boston_query_-DZ2jmUKLylFospVHUJx9w,direction,none,2,223,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,direction,direction,2,335,boston:144,33.6480
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,none,0,250,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,hardened,0,414,boston:144,34.5023
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,direction,0,433,boston:144,33.6522
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,none,1,30,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,hardened,1,80,boston:144,34.5041
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,direction,1,117,boston:144,33.6318
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,none,2,53,boston:144,36.1773
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,hardened,2,124,boston:144,34.4992
boston_query_-DZ2jmUKLylFospVHUJx9w,hardened,direction,2,119,boston:144,33.6237
boston_query_-EHBZ4-3d6vENYYFm7mWEw,clean,none,0,1,boston:123,
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,none,0,2,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,isotropic,0,3,boston:123,35.5898
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,none,1,2,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,isotropic,1,3,boston:123,35.6083
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,none,2,7,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,isotropic,2,5,boston:123,35.5901
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,none,0,7,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,direction,0,4,boston:123,31.7402
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,none,1,78,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,direction,1,79,boston:123,31.7388
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,none,2,85,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,direction,2,43,boston:123,31.7101
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,none,0,88,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,hardened,0,71,boston:123,31.2336
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,direction,0,86,boston:123,31.6579
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,none,1,73,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,hardened,1,92,boston:123,31.2552
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,direction,1,89,boston:123,31.6531
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,none,2,52,boston:123,36.1773
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,hardened,2,40,boston:123,31.2518
boston_query_-EHBZ4-3d6vENYYFm7mWEw,hardened,direction,2,51,boston:123,31.7065
boston_query_-F1y-kaybMQbp8p7UR03TA,clean,none,0,61,boston:250,
boston_query_-F1y-kaybMQbp8p7UR03TA,isotropic,none,0,70,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,isotropic,isotropic,0,65,boston:250,35.2655
boston_query_-F1y-kaybMQbp8p7UR03TA,isotropic,none,1,80,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,isotropic,isotropic,1,79,boston:250,35.2951
boston_query_-F1y-kaybMQbp8p7UR03TA,isotropic,none,2,65,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,isotropic,isotropic,2,64,boston:250,35.2708
boston_query_-F1y-kaybMQbp8p7UR03TA,direction,none,0,304,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,direction,direction,0,297,boston:250,32.3760
boston_query_-F1y-kaybMQbp8p7UR03TA,direction,none,1,52,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,direction,direction,1,60,boston:250,32.4417
boston_query_-F1y-kaybMQbp8p7UR03TA,direction,none,2,337,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,direction,direction,2,387,boston:250,32.4703
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,none,0,515,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,hardened,0,440,boston:250,31.1289
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,direction,0,542,boston:250,32.5168
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,none,1,700,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,hardened,1,645,boston:250,31.1507
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,direction,1,748,boston:250,32.5299
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,none,2,495,boston:250,36.1773
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,hardened,2,429,boston:250,31.1268
boston_query_-F1y-kaybMQbp8p7UR03TA,hardened,direction,2,521,boston:250,32.4852
boston_query_-GJo3fVMwIWZoCYgf09NLQ,clean,none,0,250,boston:235,
boston_query_-GJo3fVMwIWZoCYgf09NLQ,isotropic,none,0,275,boston:235,36.1773
boston_query_-GJo3fVMwIWZoCYgf09NLQ,isotropic,isotropic,0,231,boston:235,35.2189
boston_query_-GJo3fVMwIWZoCYgf09NLQ,isotropic,none,1,275,boston:235,36.1773
boston_query_-GJo3fVMwIWZoCYgf09NLQ,isotropic,isotropic,1,229,boston:235,35.1884
boston_query_-GJo3fVMwIWZoCYgf09NLQ,isotropic,none,2,250,boston:235,36.1773
boston_query_-GJo3fVMwIWZoCYgf09NLQ,isotropic,isotropic,2,197,boston:235,35.2307
boston_query_-GJo3fVMwIWZoCYgf09NLQ,direction,none,0,620,boston:235,36.1773
boston_query_-GJo3fVMwIWZoCYgf09NLQ,direction,direction,0,670,boston:235,30.8869
boston_query_-GJo3fVMwIWZoCYgf09NLQ,direction,none,1,1130,boston:235,36.1773
boston_query_-GJo3fVMwIWZoCYgf09NLQ,direction,direction,1,1232,boston:235,30.8641
